period,minute,second,possession,duration,possession_team.name,play_pattern.id,play_pattern.name,player.id,player.name,position.name,shot.statsbomb_xg,shot.first_time,shot.technique.name,shot.outcome.name,shot.type.name,shot.body_part.name,match_id,location.x,location.y,location.x.GK,location.y.GK,player.name.GK,DistToGoal,DistToKeeper,AngleToGoal,avevelocity,distance.ToD1,DefendersBehindBall,TimeInPoss
1,43,3,73,0.1847,Australia Women's,1,Regular Play,25549,Tameka Butt,Right Center Midfield,0.052540116,TRUE,Normal,Blocked,Open Play,Right Foot,22955,95.4,37.5,119.3,39.8,Bárbara Micheline do Monte Barbosa,24.726706210087904,0.7280109889280554,84.19718033529111,32.93320265456534,6.549045732013176,5,14.683999999999742
1,44,39,76,0.854487,Australia Women's,1,Regular Play,25744,Emily Gielnik,Right Wing,0.020202326,NA,Normal,Saved,Open Play,Right Foot,22955,106.8,57.7,119,43.6,Bárbara Micheline do Monte Barbosa,22.080081521588642,3.736308338453882,143.28579702395373,22.062425280708513,2.9732137494636985,5,44.875
1,45,59,79,0.40737,Australia Women's,4,From Throw In,11338,Caitlin Foord,Left Wing,0.38985366,TRUE,Volley,Goal,Open Play,Right Foot,22955,116.4,41.6,119.3,40.6,Bárbara Micheline do Monte Barbosa,3.939543120718437,0.9219544457292917,113.96248897457824,9.315200412897484,1.1000000000000014,2,37.404999999999745
2,48,41,90,1.1625,Brazil Women's,4,From Throw In,5044,Débora Cristiane de Oliveira,Left Midfield,0.018375589,NA,Normal,Off T,Open Play,Right Foot,22955,108.4,22.1,119.1,36.7,Lydia Williams,21.33002578526336,3.4205262752974126,32.94504086484836,22.620875580412694,3.2140317359976383,1,8.133000000000266
2,50,49,93,1.073389,Australia Women's,3,From Free Kick,25549,Tameka Butt,Right Center Midfield,0.025745103,NA,Half Volley,Off T,Open Play,Right Foot,22955,104.7,28.9,118.8,37.7,Bárbara Micheline do Monte Barbosa,18.902380802428034,2.594224354214568,54.03948280335513,20.557142525328608,3.0675723300355853,6,10.295000000000073
2,56,18,102,0.3519,Brazil Women's,2,From Corner,5071,Monica Hickmann Alves,Left Center Back,0.022275865,NA,Normal,Blocked,Open Play,Head,22955,110.9,37.3,119.4,38.9,Lydia Williams,9.492101980067424,1.2529964086141654,73.47420361007434,6.35427103580503,0.6999999999999957,10,1.7010000000000218
2,57,19,105,2.171508,Australia Women's,1,Regular Play,25547,Chloe Logarzo,Left Center Midfield,0.012510506,NA,Normal,Goal,Open Play,Right Foot,22955,92.8,63.9,119.3,40.5,Bárbara Micheline do Monte Barbosa,36.20842443410097,0.860232526704265,131.30501209116,17.359741176060176,5.060632371552009,7,15.43899999999985
2,58,37,106,0.2524,Brazil Women's,9,From Kick Off,5044,Débora Cristiane de Oliveira,Left Midfield,0.077123165,NA,Normal,Blocked,Open Play,Right Foot,22955,109.3,31.2,118.2,37.2,Lydia Williams,13.853880322855401,3.3286633954186438,50.565098834911645,15.847860538827272,4.299999999999997,4,11.909000000000106
2,59,21,107,1.641025,Brazil Women's,2,From Corner,24368,Andressa Alves da Silva,Right Center Midfield,0.011856601,NA,Normal,Saved,Open Play,Left Foot,22955,98.5,56.3,119.2,40.2,Lydia Williams,26.980363229578654,0.82462112512353,127.16720443376536,15.237427522493544,3.1320919526731648,8,12.750999999999749
2,59,44,109,1.764463,Australia Women's,1,Regular Play,25542,Ludmila da Silva,Right Midfield,0.027648719,NA,Normal,Off T,Open Play,Right Foot,22955,93,41.2,113.9,39,Lydia Williams,27.0266535109325,6.181423784210231,92.54480437981319,17.008101016890144,3.7947331922020484,4,5.335000000000036
2,63,31,113,0.0521,Australia Women's,2,From Corner,5078,Alanna Kennedy,Right Center Back,0.035150588,NA,Normal,Blocked,Open Play,Head,22955,113.2,45.2,119.4,42.3,Bárbara Micheline do Monte Barbosa,8.560373823613078,2.3769728648009383,127.40535663140857,18.107449389743916,0.9999999999999986,8,1.5
2,64,20,115,0.355461,Brazil Women's,2,From Corner,25743,Luana Bertolucci Paixão,Left Center Midfield,0.050218035,NA,Normal,Wayward,Open Play,Head,22955,113.5,41.7,119.4,41.6,Lydia Williams,6.718630812896331,1.7088007490635055,104.65675111576044,21.24142078147834,1.1661903789690609,8,1.8550000000000182
2,75,33,131,0.835419,Australia Women's,4,From Throw In,4961,Samantha Kerr,Center Forward,0.104820825,TRUE,Normal,Saved,Open Play,Right Foot,22955,104.2,31.4,119.3,38,Bárbara Micheline do Monte Barbosa,17.988885457415083,2.11896201004171,61.440379521680185,19.03989263445942,2.8319604517012547,3,16.24200000000019
2,78,29,142,0.2118,Brazil Women's,4,From Throw In,25743,Luana Bertolucci Paixão,Left Center Midfield,0.012485972,NA,Normal,Blocked,Open Play,Left Foot,22955,93.3,46.9,119.3,40.4,Lydia Williams,27.577164466275356,0.8062257748298567,104.48976259388444,15.630732159817606,3.7107950630559023,9,7.085000000000036
2,78,49,142,0.2278,Brazil Women's,4,From Throw In,24368,Andressa Alves da Silva,Right Center Midfield,0.02387433,NA,Normal,Blocked,Open Play,Left Foot,22955,98.1,34.5,119.3,39.3,Lydia Williams,22.58007971642262,0.9899494936611706,75.90221436507174,15.085900155785435,3.705401462729784,6,27.123999999999796
2,91,18,165,1.108028,Brazil Women's,4,From Throw In,25561,Beatriz Zaneratto João,Center Forward,0.021409022,NA,Normal,Off T,Open Play,Head,22955,109.3,44.5,119.4,41.6,Lydia Williams,11.607756027760063,1.7088007490635055,112.80971110387746,11.792799189554405,1.6124515496597116,3,35.30799999999999
1,9,13,23,0.490732,China PR Women's,2,From Corner,25485,Shanshan Wang,Right Center Forward,0.095625564,NA,Normal,Off T,Open Play,Head,22956,114.1,40.9,119.9,40.1,Kaylin Swart,5.968249324550714,0.1414213562373065,98.67317404787971,29.649409635184675,0.8000000000000114,4,1.3980000000000246
1,20,21,55,0.836936,China PR Women's,1,Regular Play,25749,Ying Li,Left Center Forward,0.04253692,NA,Normal,Off T,Open Play,Head,22956,110.7,41.1,120,40.7,Kaylin Swart,9.364827814754522,0.7000000000000028,96.7455796474828,15.54662882879853,0.6324555320336691,4,29.33100000000013
1,29,32,76,0.9148,China PR Women's,2,From Corner,25481,Peng Han,Right Back,0.030278638,TRUE,Normal,Off T,Open Play,Left Foot,22956,101.9,57.5,119.3,40.6,Kaylin Swart,25.176576415390553,0.9219544457292917,134.03443221259909,26.263694308556975,7.236711960552251,9,5.307000000000016
1,30,5,77,0.887948,South Africa Women's,7,From Goal Kick,5052,Thembi Kgatlana,Right Wing,0.051701408,NA,Normal,Off T,Open Play,Right Foot,22956,113.4,25.3,118.9,35.7,Shimeng Peng,16.11365880239494,4.438468204234425,24.179107146689155,11.679866084468157,-1.2041594578792343,0,9.65099999999984
1,32,12,85,0.1568,China PR Women's,1,Regular Play,24461,Shuang Wang,Right Midfield,0.023729267,NA,Normal,Off T,Open Play,Left Foot,22956,96.5,36.5,118.3,40.5,Kaylin Swart,23.759208741033444,1.7720045146669376,81.52885536698517,153.63677926776984,3.4058772731852858,4,4.836000000000013
1,32,56,87,0.391597,China PR Women's,1,Regular Play,25488,Yasha Gu,Left Midfield,0.052293826,NA,Normal,Off T,Open Play,Right Foot,22956,108.8,27.4,117.6,36.6,Kaylin Swart,16.858232410309217,4.161730409336965,41.6335393365702,63.72510183113841,1.9104973174542856,4,9.465000000000146
1,34,23,91,0.0236,China PR Women's,4,From Throw In,25485,Shanshan Wang,Right Center Forward,0.033003625,NA,Half Volley,Blocked,Open Play,Left Foot,22956,112,28.9,118.3,36.5,Kaylin Swart,13.682470537150813,3.891015291668745,35.781073861892544,59.92430349038539,2.1213203435596424,1,6.275000000000091
1,39,21,101,0.563453,China PR Women's,4,From Throw In,25749,Ying Li,Left Center Forward,0.097275004,TRUE,Volley,Goal,Open Play,Left Foot,22956,109.2,41.8,117.1,40.3,Kaylin Swart,10.948972554536793,2.9154759474226553,99.46232220802561,19.188056286677185,0.6708203932499306,1,47.74000000000024
1,41,4,105,0.1162,China PR Women's,6,From Counter,25749,Ying Li,Left Center Forward,0.014712804,NA,Normal,Blocked,Open Play,Right Foot,22956,105.2,59.3,117.3,43.8,Kaylin Swart,24.32138976292267,4.661544808322665,142.5175885722815,12.793518715420365,1.979898987322326,2,11.114999999999782
1,41,52,106,0.549303,China PR Women's,2,From Corner,25485,Shanshan Wang,Right Center Forward,0.19629818,NA,Normal,Post,Open Play,Head,22956,115.2,43.9,119.8,40.3,Kaylin Swart,6.184658438426488,0.3605551275463981,129.0938588862295,8.74024273245025,0.29999999999999716,4,1.274000000000342
1,43,47,111,0.670352,China PR Women's,1,Regular Play,25485,Shanshan Wang,Right Center Forward,0.039074298,NA,Normal,Off T,Open Play,Head,22956,109.4,41.7,119.1,39.6,Kaylin Swart,10.73545527679194,0.984885780179615,99.11135704478407,21.33364100141388,0.5099019513592787,1,15.876999999999953
2,54,31,149,1.988404,South Africa Women's,4,From Throw In,25748,Mamello Makhabane,Right Center Midfield,0.037369568,TRUE,Normal,Off T,Open Play,Right Foot,22956,100,30.5,120,40.1,Shimeng Peng,22.14158982548453,0.10000000000000142,64.59228189105153,13.770072626352865,1.7000000000000028,7,9.86999999999989
2,55,52,153,1.389016,South Africa Women's,2,From Corner,25514,Noko Matlou,Left Center Back,0.013193289,NA,Normal,Off T,Open Play,Head,22956,110.5,36.5,120,38,Shimeng Peng,10.124228365658293,2,69.77514056883193,7.0908941738576,0.640312423743284,7,2.451000000000022
2,62,6,172,1.546018,South Africa Women's,8,From Keeper,25521,Kholosa Biyana,Left Center Midfield,0.009103795,TRUE,Normal,Saved,Open Play,Right Foot,22956,85.8,45.4,119.7,39.7,Shimeng Peng,34.62369131100842,0.42426406871192446,98.97262661489636,21.990935625883562,5.457105459856898,8,30.507000000000062
2,69,51,196,0.567786,China PR Women's,4,From Throw In,25485,Shanshan Wang,Left Center Forward,0.011792742,NA,Normal,Off T,Open Play,Left Foot,22956,101.8,54.7,118.6,43,Kaylin Swart,23.39508495389577,3.310589071449372,128.9275435927923,45.45637683400058,0.9000000000000057,4,2.300999999999476
2,75,54,212,0.368375,South Africa Women's,4,From Throw In,5052,Thembi Kgatlana,Right Wing,0.025741573,NA,Normal,Blocked,Open Play,Right Foot,22956,105.7,30.9,118.4,38.2,Shimeng Peng,16.949926253526886,2.408318915758453,57.528807709151494,20.40126960630439,1.8357559750685781,3,37.25500000000011
2,84,34,229,0.608,China PR Women's,2,From Corner,25481,Peng Han,Right Back,0.033487417,NA,Normal,Saved,Open Play,Head,22956,113.2,43.4,119.3,42.4,Kaylin Swart,7.602631123499282,2.4999999999999996,116.56505117707799,9.55222604982342,0.7999999999999972,4,2.53899999999976
2,88,35,240,0.127827,China PR Women's,1,Regular Play,25489,Li Yang,Right Center Midfield,0.014929979,NA,Normal,Blocked,Open Play,Right Foot,22956,104.4,25.6,118.8,36.9,Kaylin Swart,21.230167215544956,3.3241540277189343,47.29061004263852,13.840429653323717,2.140093455903259,4,8.849999999999454
2,89,21,242,0.457117,China PR Women's,1,Regular Play,25489,Li Yang,Right Center Midfield,0.12185827,NA,Normal,Saved,Open Play,Left Foot,22956,111.5,33.1,118.2,37.8,Kaylin Swart,10.94805918873295,2.8425340807103794,50.931526924919766,16.94667265217816,1.9646882704388486,1,28.595000000000255
2,91,3,245,0.184821,China PR Women's,4,From Throw In,25489,Li Yang,Right Center Midfield,0.05269983,NA,Normal,Blocked,Open Play,Left Foot,22956,102.7,30.6,116.2,37.5,Kaylin Swart,19.68882932020083,4.548626166217661,61.482439773522394,18.14784016020736,3.5510561809129397,3,27.61700000000019
1,0,44,3,1.026,Japan Women's,4,From Throw In,25608,Jun Endo,Left Midfield,0.061806664,NA,Normal,Wayward,Open Play,Head,22961,110.5,38.5,119,40.1,Lee Alexander,9.617692030835672,1.0049875621120892,81.02737338510364,6.588866971210752,0.5000000000000029,4,26.977000000000004
1,6,48,14,1.1458,Japan Women's,1,Regular Play,25621,Emi Nakajima,Right Midfield,0.023598548,TRUE,Volley,Off T,Open Play,Left Foot,22961,104.5,50.1,119.1,39.5,Lee Alexander,18.500270268296084,1.029563014098705,123.08878456802842,14.241119999048747,1.2041594578792265,7,51.61600000000004
1,10,42,23,1.603457,Scotland Women's,1,Regular Play,10194,Hayley Lauder,Left Back,0.013038181,NA,Normal,Saved,Open Play,Right Foot,22961,92.5,26,118.7,39.8,Ayaka Yamashita,30.858548248418945,1.3152946437965882,63.019769281777144,19.048781993250564,2.640075756488823,8,21.241999999999962
1,16,44,40,0.533636,Japan Women's,1,Regular Play,25610,Mana Iwabuchi,Left Center Forward,0.014160006,NA,Normal,Saved,Open Play,Right Foot,22961,115,21.9,119,36,Lee Alexander,18.77791255704425,4.123105625617661,15.442446600069564,27.62388408809124,7.317103251970687,2,65.02499999999998
1,22,15,61,1.152,Japan Women's,3,From Free Kick,25610,Mana Iwabuchi,Left Center Forward,0.0406123,NA,Normal,Goal,Open Play,Right Foot,22961,99.8,36.7,119.2,39.4,Lee Alexander,20.467779557147868,0.9999999999999986,80.72175998433008,17.875200993862638,2.9120439557122055,5,23.53599999999983
1,26,44,68,0.2167,Japan Women's,1,Regular Play,25610,Mana Iwabuchi,Left Center Forward,0.053077266,NA,Normal,Blocked,Open Play,Right Foot,22961,109.5,35.8,119.4,38.8,Lee Alexander,11.30884609498246,1.3416407864998738,68.19859051364817,14.483022451753804,3.76430604494375,6,56.38099999999986
1,26,48,68,0.1229,Japan Women's,1,Regular Play,25608,Jun Endo,Left Midfield,0.029182175,NA,Normal,Blocked,Open Play,Left Foot,22961,105,34.3,119.4,38.6,Lee Alexander,16.0464949443796,1.523154621172778,69.19320898728876,24.09616419033503,3.6138621999185316,7,59.75599999999986
1,30,17,72,0.852,Japan Women's,3,From Free Kick,15257,Saki Kumagai,Right Center Back,0.121209964,NA,Normal,Blocked,Open Play,Head,22961,114,32.8,114.5,42.4,Lee Alexander,9.372299611087987,6.000833275470998,39.80557109226519,8.733687874312505,0.6000000000000014,2,13.901000000000067
1,31,13,73,0.2321,Japan Women's,2,From Corner,25637,Yuika Sugasawa,Right Center Forward,0.066805966,TRUE,Backheel,Off T,Open Play,Right Foot,22961,118.8,33.8,119.5,37.9,Lee Alexander,6.31506136153878,2.158703314492292,10.954062643398357,8.014250425565844,1.711724276862372,3,1.5929999999998472
1,36,30,85,0.7383,Japan Women's,5,Other,25637,Yuika Sugasawa,Right Center Forward,0.76,NA,Normal,Goal,Penalty,Right Foot,22961,108.1,40.1,119.5,40.1,Lee Alexander,11.900420160649796,0.5099019513592787,90.48146580583833,16.62241174696723,30,0,0
1,41,2,92,1.28809,Scotland Women's,1,Regular Play,4660,Erin Cuthbert,Right Center Forward,0.015987476,NA,Normal,Off T,Open Play,Right Foot,22961,97.5,25.8,119.6,38.8,Ayaka Yamashita,26.60620228442985,1.2649110640673562,57.743521357734146,21.211368914150796,2.193171219946132,6,81.11200000000008
1,42,3,93,1.5276,Japan Women's,7,From Goal Kick,25621,Emi Nakajima,Right Midfield,0.0119727235,NA,Normal,Off T,Open Play,Left Foot,22961,89.6,52.7,119.4,39.5,Lee Alexander,32.946168214224855,0.7810249675906611,112.67337488299722,22.22023418505297,2.256102834535698,8,33.73099999999977
1,45,33,101,0.9818,Japan Women's,4,From Throw In,25635,Hina Sugita,Left Defensive Midfield,0.25867468,TRUE,Normal,Post,Open Play,Left Foot,22961,113.3,35.7,119.6,36.3,Lee Alexander,7.961155694998058,3.7215588131856823,57.30801581742796,6.83103794545008,2.8160255680657413,5,13.719000000000051
1,45,36,101,0.8338,Japan Women's,4,From Throw In,25624,Risa Shimizu,Right Back,0.027469048,TRUE,Normal,Off T,Open Play,Left Foot,22961,101.5,35.4,119.4,37.4,Lee Alexander,19.063315556324405,2.668332812825267,76.0366518865252,22.292349840966367,7.200694410957883,8,16.95600000000013
2,50,14,110,1.279673,Scotland Women's,4,From Throw In,10188,Caroline Weir,Left Defensive Midfield,0.010761599,NA,Normal,Saved,Open Play,Left Foot,22961,92.8,50.3,119.6,39.9,Ayaka Yamashita,29.084875794818174,0.41231056256177195,110.74049779608758,22.39163446952539,0.9899494936611706,8,107.52099999999973
2,53,49,123,0.5811,Japan Women's,1,Regular Play,25635,Hina Sugita,Left Defensive Midfield,0.026873508,NA,Normal,Blocked,Open Play,Left Foot,22961,95.4,33.9,119.9,38.3,Lee Alexander,25.34501923455573,1.7029386365926427,76.07341339246896,20.61963506803747,2.4698178070456938,9,18.222000000000207
2,55,5,125,1.2276,Japan Women's,2,From Corner,15257,Saki Kumagai,Right Center Back,0.090518445,TRUE,Volley,Wayward,Open Play,Right Foot,22961,113.6,39.5,119.2,41.4,Lee Alexander,6.419501538281619,1.6124515496597074,85.53284093861075,11.803516250687494,1.7720045146669376,6,1.849999999999909
2,57,39,129,0.8873,Japan Women's,1,Regular Play,25621,Emi Nakajima,Right Midfield,0.02205201,NA,Normal,Saved,Open Play,Left Foot,22961,100.7,51.4,119.7,42.2,Lee Alexander,22.415396494374125,2.2203603311174542,120.56922411778736,25.287604534386382,2.607680962081061,4,16.01200000000017
2,65,22,145,1.183983,Scotland Women's,2,From Corner,10179,Lisa Evans,Right Midfield,0.03218899,NA,Normal,Off T,Open Play,Right Foot,22961,98,34.6,113.3,38.9,Ayaka Yamashita,22.653035116734358,6.789698078707185,76.20913310263903,19.714647917086285,5.185556864985667,9,5.451999999999771
2,66,33,147,1.1664,Japan Women's,4,From Throw In,25636,Aya Sameshima,Left Back,0.01653711,NA,Normal,Saved,Open Play,Right Foot,22961,96.8,17.8,114.2,34.5,Lee Alexander,32.11043444115947,7.993122043357024,46.26181753888612,22.43870426663649,3.4999999999999964,6,19.628000000000156
2,74,42,168,1.741657,Scotland Women's,2,From Corner,17524,Jennifer Beattie,Left Center Back,0.020261709,NA,Normal,Wayward,Open Play,Head,22961,112.1,34.9,120,39.6,Ayaka Yamashita,9.403190947758112,0.3999999999999986,57.15494169722225,9.329974489847093,0.44721359549995793,6,1.8880000000008295
2,75,22,170,0.1948,Scotland Women's,1,Regular Play,4660,Erin Cuthbert,Right Center Forward,0.04030202,NA,Normal,Blocked,Open Play,Right Foot,22961,109.7,51.6,118.2,44,Ayaka Yamashita,15.512897859523216,4.38634243989226,138.39713291933978,11.305295454591995,2.280350850198274,2,6.36200000000008
2,77,19,172,0.0941,Scotland Women's,3,From Free Kick,4660,Erin Cuthbert,Right Center Forward,0.0562324,TRUE,Half Volley,Post,Open Play,Right Foot,22961,119.6,31.7,119.1,35.9,Ayaka Yamashita,8.309632964216894,4.197618372363074,2.759107658620312,45.89335362739467,-1.9235384061671261,0,3.6400000000003274
2,79,3,173,0.112469,Scotland Women's,2,From Corner,4660,Erin Cuthbert,Right Center Forward,0.046446353,NA,Normal,Wayward,Open Play,Head,22961,112.4,41.9,118.7,41.3,Ayaka Yamashita,7.833900688673549,1.8384776310850195,104.0362434679265,111.5251812257588,1.2083045973594584,6,1.944999999999709
2,82,8,179,1.8161,Japan Women's,4,From Throw In,25624,Risa Shimizu,Right Back,0.0124650635,NA,Normal,Off T,Open Play,Right Foot,22961,86.7,41,119.4,41.5,Lee Alexander,33.31501163139524,1.6155494421403491,91.72007704694487,18.34004545166208,12.16963434126103,8,25.78400000000056
2,82,49,180,1.1854,Scotland Women's,7,From Goal Kick,10179,Lisa Evans,Right Midfield,0.016334549,NA,Normal,Saved,Open Play,Right Foot,22961,91.8,40.4,117.8,39.9,Ayaka Yamashita,28.202836736753984,2.202271554554527,90.81265159425364,22.142776739021993,5.141984052872977,7,22.177999999999884
2,85,45,187,0.1524,Scotland Women's,2,From Corner,10174,Fiona Brown,Right Midfield,0.011594191,NA,Normal,Blocked,Open Play,Right Foot,22961,99.5,34.7,119.4,40.3,Ayaka Yamashita,21.174040710265956,0.6708203932499306,75.50435004695902,18.938149199031226,2.8635642126552665,9,3.501999999999498
2,86,26,187,0.387268,Scotland Women's,2,From Corner,10188,Caroline Weir,Left Defensive Midfield,0.03216898,TRUE,Volley,Wayward,Open Play,Left Foot,22961,99.3,39.6,119.5,40,Ayaka Yamashita,20.70386437358978,0.5,88.8929729543192,17.869434372884886,4.780167361086858,7,44.5619999999999
2,87,50,189,1.47396,Japan Women's,7,From Goal Kick,10176,Lana Clelland,Left Center Forward,0.0335163,NA,Normal,Goal,Open Play,Left Foot,22961,95.9,45.8,117.5,42.9,Ayaka Yamashita,24.78810198462157,3.828837943815328,103.53169485116415,16.445387414730728,3.312099032335832,3,10.989999999999782
2,91,31,199,0.7703,Japan Women's,1,Regular Play,25635,Hina Sugita,Left Defensive Midfield,0.0943924,TRUE,Normal,Saved,Open Play,Right Foot,22961,104.1,34,117.9,38.5,Lee Alexander,16.99441084592226,2.5806975801127834,69.32557523912612,18.598661277287302,4.669047011971509,6,14.13000000000011
1,12,22,28,0.841519,England Women's,1,Regular Play,10172,Jill Scott,Right Center Midfield,0.025989253,NA,Normal,Saved,Open Play,Head,22962,108,39.8,119.1,41,Vanina Noemí Correa,12.001666550941998,1.345362404707375,89.04515874612802,12.62146808887701,0.7810249675906611,3,28.826000000000022
